topic_videos/0/TITLE,topic_videos/0/URL,topic_videos/0/URL2,topic_videos/0/EBOOK_URL,topic_videos/0/TMP_VIDEO_URL
L13 : Translation ,https://www.youtube.com/watch?v=HPR3Q55X-cI,https://www.youtube.com/watch?v=kyoqJfsHvYg,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Molecular+biology/pdf/LEC+13+TRANSLATION+(2).pdf,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Molecular+biology/video/MOL+BIO+L13+TRANSLATION.mp4 
L14 : The Lac Operon,https://www.youtube.com/watch?v=HveBFM0kheU,https://www.youtube.com/watch?v=ogkc-t_W8fA,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Molecular+biology/pdf/lec+14+lac+operon+(1).pdf,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Molecular+biology/video/LEC+14+the+lac+operon+33333333.mp4 
L15 : The Ara Operon ,https://www.youtube.com/watch?v=FKvKGbUsnXs,https://www.youtube.com/watch?v=vdi00viq_Sg,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Molecular+biology/pdf/LEC+15+the+ara+%26+trp+operon+(1).pdf,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Molecular+biology/video/lec+15+the+ara+operon+part+1+2.mp4 
L16 : Lambda Phage,https://www.youtube.com/watch?v=OgqM2NNMrv0,https://www.youtube.com/watch?v=Bz61unRbgWc,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Molecular+biology/pdf/lec+16+lambda+phage+(1).pdf,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Molecular+biology/video/lec16+lambda+phage.mp4 
L17 : Gene Regulation In Eukaryotes,https://www.youtube.com/watch?v=4RmAH_IVqco,https://www.youtube.com/watch?v=PDnmLccIQuI,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Molecular+biology/pdf/lec+17+gene+regulation+in+ek+(1).pdf,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Molecular+biology/video/lec+17+gene+regulation+in+eukaryotes.mp4 
L18 : Epigentic Regualtion & Practice Question,https://www.youtube.com/watch?v=9K-CGjMW3hE,https://www.youtube.com/watch?v=kR-MC4XeHZM,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Molecular+biology/pdf/lec+18+epigentic+regulation+%26practice+questions+(1).pdf,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Molecular+biology/video/lec+18+epigentic+regualtion+%26+practice+question.mp4 
L19 : Molecular Techniques1,https://www.youtube.com/watch?v=yAWPlQtog-I,https://www.youtube.com/watch?v=TzAaM9yW1SQ,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Molecular+biology/pdf/L19+MOLECULAR+TECHNIQUES.pdf,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Molecular+biology/video/L19+Molecular+Techniques.mp4 
L01 : DNA Replication Introduction,https://www.youtube.com/watch?v=1mEp_SVqDHk,https://www.youtube.com/watch?v=1mEp_SVqDHk,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/31+Jan+Batch+2022/Molecular+Biology/A+PDF/CSIR+NEW+MOL+BIO+L01+REPLICATION+INTRODUCTION.pdf,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/31+Jan+Batch+2022/Molecular+Biology/L01++Dna+Replication+Introduction.mp4
L02 : Mechanism of Replication,https://www.youtube.com/watch?v=rovQMfzDbdg,https://www.youtube.com/watch?v=rovQMfzDbdg,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/31+Jan+Batch+2022/Molecular+Biology/A+PDF/CSIR+NEW+MOL+BIO+L02+REPLICATION+MECHANISEM.pdf,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/31+Jan+Batch+2022/Molecular+Biology/L02++Mechanism+of+Replication.mp4
L03 : End Replication Problem And DNA Damage,https://www.youtube.com/watch?v=1H1_1nGXNpU,https://www.youtube.com/watch?v=1H1_1nGXNpU,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/31+Jan+Batch+2022/Molecular+Biology/A+PDF/CSIR+NEW+MOL+BIO+L03+END+REPLICATION+PROBLEM+AND+DNA+DAMAGE.pdf,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/31+Jan+Batch+2022/Molecular+Biology/L03++End+Replication+Problem+And+Dna+Damage.mp4
L04 : DNA Damage And Repair, https://www.youtube.com/watch?v=IFKCTQnLMJ8,https://www.youtube.com/watch?v=IFKCTQnLMJ8,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/31+Jan+Batch+2022/Molecular+Biology/A+PDF/CSIR+NEW+MOL+BIO+L04+DNA+DAMAGE+AND+REPAIR.pdf,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/31+Jan+Batch+2022/Molecular+Biology/L04++DNA+Damage+And+Repair.mp4
L05 : Ds Break Repair,https://www.youtube.com/watch?v=Pus2504orVs,https://www.youtube.com/watch?v=Pus2504orVs,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/31+Jan+Batch+2022/Molecular+Biology/A+PDF/CSIR+NEW+MOL+BIO+L05+Ds+BREAK+REPAIR.pdf,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/31+Jan+Batch+2022/Molecular+Biology/L05++Ds+Break+Repair.mp4
L06 : Transcription Introduction,https://www.youtube.com/watch?v=vuMAdhjJtZY,https://www.youtube.com/watch?v=vuMAdhjJtZY,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/31+Jan+Batch+2022/Molecular+Biology/A+PDF/CSIR+NEW+MOL+BIO+L06+TRANSCRIPTIN+INTRODUCTION.pdf,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/31+Jan+Batch+2022/Molecular+Biology/L06++Transcription+Introduction.mp4
L07 : Prokaryotic Transcription,https://www.youtube.com/watch?v=-Arxm-qfL9g,https://www.youtube.com/watch?v=-Arxm-qfL9g,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/31+Jan+Batch+2022/Molecular+Biology/A+PDF/CSIR+NEW+MOL+BIO+L07+PROKARYOTIC+TRANSCRIPTIN.pdf,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/31+Jan+Batch+2022/Molecular+Biology/L07++Prokaryotic+Transcription.mp4
L08 : Eukaryotics Transcription and Splicing,https://www.youtube.com/watch?v=fAcC0sVsTR0,https://www.youtube.com/watch?v=fAcC0sVsTR0,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/31+Jan+Batch+2022/Molecular+Biology/A+PDF/CSIR+NEW+MOL+BIO+L08+EUKARYOTIC+TRANSCRIPTION+AND+SPLICING.pdf,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/31+Jan+Batch+2022/Molecular+Biology/L08+Eukaryotics+Transcription+and+Splicing.mp4
L09 : Alternative Splicing,https://www.youtube.com/watch?v=-HMTGhVg4mY,https://www.youtube.com/watch?v=-HMTGhVg4mY,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/31+Jan+Batch+2022/Molecular+Biology/A+PDF/CSIR+NEW+MOL+BIO+L09+ALTERNATIVE+SPLICING.pdf,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/31+Jan+Batch+2022/Molecular+Biology/L09++Alternative+Splicing.mp4
