topic_videos/0/TITLE,topic_videos/0/URL,topic_videos/0/URL2,topic_videos/0/EBOOK_URL,topic_videos/0/TMP_VIDEO_URL
L12 : Frog & Birds Development,https://www.youtube.com/watch?v=9g8kwiqr4VY,https://www.youtube.com/watch?v=7d4dYjIvM74,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Developmental+Biology/pdf/DEV+BIO+LIVE+LEC+12+PDF.pdf,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Developmental+Biology/video/DEV+BIO+LIVE+LEC+12+FROG+%26+BIRDS+DEVELOPMENT.mp4 
L13 : Mammals Development,https://www.youtube.com/watch?v=_sXCm1fBfJ0,,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Developmental+Biology/pdf/DEV+BIO+LIVE+LEC+13+PDF.pdf,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Developmental+Biology/video/DEV+BIO+LIVE+LEC+13+MAMMALS+DEVELOPMENT.mp4 
L14 : Drosophila Devlopment,https://www.youtube.com/watch?v=liQxIR2dxPw,https://www.youtube.com/watch?v=dkxRcK5cn1k,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Developmental+Biology/pdf/DEV+BIO+LIVE+LEC+14+PDF.pdf,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Developmental+Biology/video/DEV+BIO+LIVE+LEC+14+DROSOPHILA+DEVLOPMENT.mp4 
L15 : Dorsal Ventral Axis,https://www.youtube.com/watch?v=OIJ-onjWkVA,https://www.youtube.com/watch?v=_Nzj7h8-fyU,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Developmental+Biology/pdf/DEV+BIO+LIVE+LEC+15+PDF.pdf,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Developmental+Biology/video/DEV+BIO+LIVE+LEC+15+DORSAL+VENTRAL+AXIS.mp4 
L16 : Vulva & Lens Induction,https://www.youtube.com/watch?v=X6pilIHYAfk,https://www.youtube.com/watch?v=JLSxxGm7nks,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Developmental+Biology/pdf/DEV+BIO+LIVE+LEC+16+PDF.pdf,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Developmental+Biology/video/DEV+BIO+LIVE+LEC+16+VULVA+%26+LENS+INDUCTION.mp4 
L17 : Limb Development,https://www.youtube.com/watch?v=Bc8HsYsAF7M,https://www.youtube.com/watch?v=9nWdWw3aBYg,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Developmental+Biology/pdf/DEV+BIO+LIVE+LEC+17+PDF.pdf,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Developmental+Biology/video/DEV+BIO+LIVE+LEC+17+LIMB+DEVELOPMENT.mp4 
L18 : Dictyostelium & Metamorphosis,https://www.youtube.com/watch?v=LtZruFBvBSE,https://www.youtube.com/watch?v=fsjX9rr0M2g,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Developmental+Biology/pdf/DEV+BIO+LIVE+LEC+18+PDF.pdf,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Developmental+Biology/video/DEV+BIO+LIVE+LEC+18+DICTYOSTELIUM+%26+METAMORPHOSIS.mp4 
L19 : Regeneration,https://www.youtube.com/watch?v=jq0mSsR6y_I,https://www.youtube.com/watch?v=28bsiUIYENs,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Developmental+Biology/pdf/DEV+BIO+LIVE+LEC+19+PDF.pdf,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Developmental+Biology/video/dev+bio+live+lec+19+Regeneration.mp4 
L20 : Plant Development,https://www.youtube.com/watch?v=o8Lv6J9B0Tc,https://www.youtube.com/watch?v=0M3g_PMvnLY,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Developmental+Biology/pdf/DEV+BIO+LIVE+LEC+20+PDF.pdf,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Developmental+Biology/video/DEV+BIO+LIVE+LEC+20+PLANT+DEVELOPMENT.mp4 
L21: : Apoptosis,https://www.youtube.com/watch?v=nNNUcgqqqf4,https://www.youtube.com/watch?v=hR3ME87_fGw,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Developmental+Biology/pdf/DEV+BIO+LIVE+LEC+21+PDF.pdf,https://ifas-video.s3.ap-south-1.amazonaws.com/LIFE+SCIENCE/26+JULY+NEW+FOLDER/Developmental+Biology/video/DEV+BIO+LIVE+CLASS+21+APOPTOSIS.mp4 
